Column1,old_labls,labels,start,end,db_uuid,session,bundle,start_item_id,end_item_id,level,attribute,start_item_seq_idx,end_item_seq_idx,type,sample_start,sample_end,sample_rate
301,-0.4,0.3,403.3560091,603.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_12a_1,3787,3787,VALENCE,VALENCE,2,2,EVENT,17788,17788,44100
302,-0.41,0.295,601.6780045,801.6780045,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_12a_1,3788,3788,VALENCE,VALENCE,3,3,EVENT,26534,26534,44100
303,-0.43,0.285,801.6780045,1001.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_12a_1,3789,3789,VALENCE,VALENCE,4,4,EVENT,35354,35354,44100
304,-0.4,0.3,1001.678005,1201.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_12a_1,3790,3790,VALENCE,VALENCE,5,5,EVENT,44174,44174,44100
305,-0.39,0.305,1203.356009,1403.356009,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_12a_1,3791,3791,VALENCE,VALENCE,6,6,EVENT,53068,53068,44100
306,-0.39,0.305,1403.356009,1603.356009,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_12a_1,3792,3792,VALENCE,VALENCE,7,7,EVENT,61888,61888,44100
307,-0.39,0.305,1603.356009,1803.356009,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_12a_1,3793,3793,VALENCE,VALENCE,8,8,EVENT,70708,70708,44100
308,-0.4,0.3,200.7936508,400.7936508,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3795,3795,VALENCE,VALENCE,1,1,EVENT,8855,8855,44100
309,-0.4,0.3,400.4535147,600.4535147,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3800,3800,VALENCE,VALENCE,2,2,EVENT,17660,17660,44100
310,-0.42,0.29,600.1360544,800.1360544,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3801,3801,VALENCE,VALENCE,3,3,EVENT,26466,26466,44100
311,-0.42,0.29,802.0634921,1002.063492,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3802,3802,VALENCE,VALENCE,4,4,EVENT,35371,35371,44100
312,-0.42,0.29,1002.857143,1202.857143,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3804,3804,VALENCE,VALENCE,5,5,EVENT,44226,44226,44100
313,-0.42,0.29,204.1950113,404.1950113,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3806,3806,VALENCE,VALENCE,1,1,EVENT,9005,9005,44100
314,-0.41,0.295,403.8548753,603.8548753,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3813,3813,VALENCE,VALENCE,2,2,EVENT,17810,17810,44100
315,-0.41,0.295,605.0340136,805.0340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3814,3814,VALENCE,VALENCE,3,3,EVENT,26682,26682,44100
316,-0.39,0.305,803.1972789,1003.197279,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3815,3815,VALENCE,VALENCE,4,4,EVENT,35421,35421,44100
317,-0.4,0.3,1005.873016,1205.873016,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3816,3816,VALENCE,VALENCE,5,5,EVENT,44359,44359,44100
318,-0.38,0.31,1207.052154,1407.052154,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3817,3817,VALENCE,VALENCE,6,6,EVENT,53231,53231,44100
319,-0.38,0.31,1403.696145,1603.696145,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3818,3818,VALENCE,VALENCE,7,7,EVENT,61903,61903,44100
320,-0.36,0.32,201.6780045,401.6780045,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3820,3820,VALENCE,VALENCE,1,1,EVENT,8894,8894,44100
321,-0.35,0.325,401.3378685,601.3378685,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3830,3830,VALENCE,VALENCE,2,2,EVENT,17699,17699,44100
322,-0.35,0.325,600.9977324,800.9977324,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3831,3831,VALENCE,VALENCE,3,3,EVENT,26504,26504,44100
323,-0.35,0.325,806.7120181,1006.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3832,3832,VALENCE,VALENCE,4,4,EVENT,35576,35576,44100
324,-0.35,0.325,1000.340136,1200.340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3833,3833,VALENCE,VALENCE,5,5,EVENT,44115,44115,44100
325,-0.37,0.315,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3834,3834,VALENCE,VALENCE,6,6,EVENT,52920,52920,44100
326,-0.37,0.315,1405.714286,1605.714286,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3835,3835,VALENCE,VALENCE,7,7,EVENT,61992,61992,44100
327,-0.39,0.305,1601.337868,1801.337868,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3836,3836,VALENCE,VALENCE,8,8,EVENT,70619,70619,44100
328,-0.37,0.315,1800.997732,2000.997732,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3837,3837,VALENCE,VALENCE,9,9,EVENT,79424,79424,44100
329,-0.37,0.315,2000.680272,2200.680272,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3838,3838,VALENCE,VALENCE,10,10,EVENT,88230,88230,44100
330,-0.41,0.295,205.2154195,405.2154195,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3840,3840,VALENCE,VALENCE,1,1,EVENT,9050,9050,44100
331,-0.4,0.3,405.7596372,605.7596372,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3847,3847,VALENCE,VALENCE,2,2,EVENT,17894,17894,44100
332,-0.43,0.285,603.1972789,803.1972789,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3848,3848,VALENCE,VALENCE,3,3,EVENT,26601,26601,44100
333,-0.42,0.29,809.9546485,1009.954649,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3849,3849,VALENCE,VALENCE,4,4,EVENT,35719,35719,44100
334,-0.4,0.3,1008.956916,1208.956916,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3850,3850,VALENCE,VALENCE,5,5,EVENT,44495,44495,44100
335,-0.42,0.29,1206.394558,1406.394558,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3851,3851,VALENCE,VALENCE,6,6,EVENT,53202,53202,44100
336,-0.42,0.29,1400.725624,1600.725624,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3852,3852,VALENCE,VALENCE,7,7,EVENT,61772,61772,44100
337,-0.43,0.285,203.2879819,403.2879819,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3854,3854,VALENCE,VALENCE,1,1,EVENT,8965,8965,44100
338,-0.42,0.29,408.276644,608.276644,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3862,3862,VALENCE,VALENCE,2,2,EVENT,18005,18005,44100
339,-0.44,0.28,606.3945578,806.3945578,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3863,3863,VALENCE,VALENCE,3,3,EVENT,26742,26742,44100
340,-0.42,0.29,801.0430839,1001.043084,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3864,3864,VALENCE,VALENCE,4,4,EVENT,35326,35326,44100
341,-0.4,0.3,1000.884354,1200.884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3865,3865,VALENCE,VALENCE,5,5,EVENT,44139,44139,44100
342,-0.4,0.3,1207.596372,1407.596372,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3866,3866,VALENCE,VALENCE,6,6,EVENT,53255,53255,44100
343,-0.4,0.3,1400.544218,1600.544218,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3867,3867,VALENCE,VALENCE,7,7,EVENT,61764,61764,44100
344,-0.41,0.295,1602.108844,1802.108844,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3868,3868,VALENCE,VALENCE,8,8,EVENT,70653,70653,44100
345,-0.4,0.3,203.2879819,403.2879819,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3870,3870,VALENCE,VALENCE,1,1,EVENT,8965,8965,44100
346,-0.39,0.305,401.38322,601.38322,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3878,3878,VALENCE,VALENCE,2,2,EVENT,17701,17701,44100
347,-0.41,0.295,602.9478458,802.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3879,3879,VALENCE,VALENCE,3,3,EVENT,26590,26590,44100
348,-0.4,0.3,801.0430839,1001.043084,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3880,3880,VALENCE,VALENCE,4,4,EVENT,35326,35326,44100
349,-0.43,0.285,1000.884354,1200.884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3881,3881,VALENCE,VALENCE,5,5,EVENT,44139,44139,44100
350,-0.42,0.29,1202.426304,1402.426304,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3882,3882,VALENCE,VALENCE,6,6,EVENT,53027,53027,44100
351,-0.4,0.3,1400.544218,1600.544218,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3883,3883,VALENCE,VALENCE,7,7,EVENT,61764,61764,44100
352,-0.42,0.29,1602.108844,1802.108844,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3884,3884,VALENCE,VALENCE,8,8,EVENT,70653,70653,44100
353,-0.43,0.285,207.9818594,407.9818594,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3886,3886,VALENCE,VALENCE,1,1,EVENT,9172,9172,44100
354,-0.41,0.295,400.8390023,600.8390023,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3896,3896,VALENCE,VALENCE,2,2,EVENT,17677,17677,44100
355,-0.4,0.3,601.2698413,801.2698413,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3897,3897,VALENCE,VALENCE,3,3,EVENT,26516,26516,44100
356,-0.42,0.29,801.6780045,1001.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3898,3898,VALENCE,VALENCE,4,4,EVENT,35354,35354,44100
357,-0.43,0.285,1003.99093,1203.99093,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3899,3899,VALENCE,VALENCE,5,5,EVENT,44276,44276,44100
358,-0.43,0.285,1200.634921,1400.634921,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3900,3900,VALENCE,VALENCE,6,6,EVENT,52948,52948,44100
359,-0.43,0.285,1406.712018,1606.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3901,3901,VALENCE,VALENCE,7,7,EVENT,62036,62036,44100
360,-0.41,0.295,1605.260771,1805.260771,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3902,3902,VALENCE,VALENCE,8,8,EVENT,70792,70792,44100
361,-0.42,0.29,1801.882086,2001.882086,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3903,3903,VALENCE,VALENCE,9,9,EVENT,79463,79463,44100
362,-0.42,0.29,2000.430839,2200.430839,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3904,3904,VALENCE,VALENCE,10,10,EVENT,88219,88219,44100
363,-0.4,0.3,201.1791383,401.1791383,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3906,3906,VALENCE,VALENCE,1,1,EVENT,8872,8872,44100
364,-0.42,0.29,400.7482993,600.7482993,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3914,3914,VALENCE,VALENCE,2,2,EVENT,17673,17673,44100
365,-0.43,0.285,600.3401361,800.3401361,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3915,3915,VALENCE,VALENCE,3,3,EVENT,26475,26475,44100
366,-0.44,0.28,801.5192744,1001.519274,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3916,3916,VALENCE,VALENCE,4,4,EVENT,35347,35347,44100
367,-0.44,0.28,1009.070295,1209.070295,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3917,3917,VALENCE,VALENCE,5,5,EVENT,44500,44500,44100
368,-0.41,0.295,1200.680272,1400.680272,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3918,3918,VALENCE,VALENCE,6,6,EVENT,52950,52950,44100
369,-0.44,0.28,1406.643991,1606.643991,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3919,3919,VALENCE,VALENCE,7,7,EVENT,62033,62033,44100
370,-0.44,0.28,1603.015873,1803.015873,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3920,3920,VALENCE,VALENCE,8,8,EVENT,70693,70693,44100
371,-0.43,0.285,205.2154195,405.2154195,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3922,3922,VALENCE,VALENCE,1,1,EVENT,9050,9050,44100
372,-0.4,0.3,402.6530612,602.6530612,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3930,3930,VALENCE,VALENCE,2,2,EVENT,17757,17757,44100
373,-0.4,0.3,603.1972789,803.1972789,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3931,3931,VALENCE,VALENCE,3,3,EVENT,26601,26601,44100
374,-0.41,0.295,808.4126984,1008.412698,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3932,3932,VALENCE,VALENCE,4,4,EVENT,35651,35651,44100
375,-0.44,0.28,1004.285714,1204.285714,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3933,3933,VALENCE,VALENCE,5,5,EVENT,44289,44289,44100
376,-0.4,0.3,1203.287982,1403.287982,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3934,3934,VALENCE,VALENCE,6,6,EVENT,53065,53065,44100
377,-0.41,0.295,1400.725624,1600.725624,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3935,3935,VALENCE,VALENCE,7,7,EVENT,61772,61772,44100
378,-0.41,0.295,1601.269841,1801.269841,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3936,3936,VALENCE,VALENCE,8,8,EVENT,70616,70616,44100
379,-0.42,0.29,205.8730159,405.8730159,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3938,3938,VALENCE,VALENCE,1,1,EVENT,9079,9079,44100
380,-0.41,0.295,405.8730159,605.8730159,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3945,3945,VALENCE,VALENCE,2,2,EVENT,17899,17899,44100
381,-0.4,0.3,605.8730159,805.8730159,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3946,3946,VALENCE,VALENCE,3,3,EVENT,26719,26719,44100
382,-0.4,0.3,801.4739229,1001.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3947,3947,VALENCE,VALENCE,4,4,EVENT,35345,35345,44100
383,-0.41,0.295,1002.947846,1202.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3948,3948,VALENCE,VALENCE,5,5,EVENT,44230,44230,44100
384,-0.42,0.29,1201.473923,1401.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3949,3949,VALENCE,VALENCE,6,6,EVENT,52985,52985,44100
385,-0.42,0.29,1400,1600,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3950,3950,VALENCE,VALENCE,7,7,EVENT,61740,61740,44100
386,-0.44,0.28,206.462585,406.462585,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3952,3952,VALENCE,VALENCE,1,1,EVENT,9105,9105,44100
387,-0.42,0.29,400.5895692,600.5895692,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3962,3962,VALENCE,VALENCE,2,2,EVENT,17666,17666,44100
388,-0.4,0.3,601.7687075,801.7687075,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3963,3963,VALENCE,VALENCE,3,3,EVENT,26538,26538,44100
389,-0.41,0.295,802.9478458,1002.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3964,3964,VALENCE,VALENCE,4,4,EVENT,35410,35410,44100
390,-0.41,0.295,1005.873016,1205.873016,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3965,3965,VALENCE,VALENCE,5,5,EVENT,44359,44359,44100
391,-0.44,0.28,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3966,3966,VALENCE,VALENCE,6,6,EVENT,52920,52920,44100
392,-0.44,0.28,1401.179138,1601.179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3967,3967,VALENCE,VALENCE,7,7,EVENT,61792,61792,44100
393,-0.45,0.275,1600.589569,1800.589569,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3968,3968,VALENCE,VALENCE,8,8,EVENT,70586,70586,44100
394,-0.45,0.275,1800,2000,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3969,3969,VALENCE,VALENCE,9,9,EVENT,79380,79380,44100
395,-0.44,0.28,2001.179138,2201.179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3970,3970,VALENCE,VALENCE,10,10,EVENT,88252,88252,44100
396,-0.39,0.305,202.7664399,402.7664399,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3972,3972,VALENCE,VALENCE,1,1,EVENT,8942,8942,44100
397,-0.4,0.3,400.7482993,600.7482993,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3980,3980,VALENCE,VALENCE,2,2,EVENT,17673,17673,44100
398,-0.42,0.29,600.3401361,800.3401361,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3981,3981,VALENCE,VALENCE,3,3,EVENT,26475,26475,44100
399,-0.42,0.29,801.5192744,1001.519274,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3982,3982,VALENCE,VALENCE,4,4,EVENT,35347,35347,44100
400,-0.4,0.3,1002.698413,1202.698413,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3983,3983,VALENCE,VALENCE,5,5,EVENT,44219,44219,44100
401,-0.4,0.3,1200.680272,1400.680272,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3984,3984,VALENCE,VALENCE,6,6,EVENT,52950,52950,44100
402,-0.39,0.305,1400.249433,1600.249433,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3985,3985,VALENCE,VALENCE,7,7,EVENT,61751,61751,44100
403,-0.39,0.305,1603.015873,1803.015873,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3986,3986,VALENCE,VALENCE,8,8,EVENT,70693,70693,44100
404,0.33,0.665,206.8027211,406.8027211,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3988,3988,VALENCE,VALENCE,1,1,EVENT,9120,9120,44100
405,0.32,0.66,409.7505669,609.7505669,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3997,3997,VALENCE,VALENCE,2,2,EVENT,18070,18070,44100
406,0.34,0.67,601.0884354,801.0884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3998,3998,VALENCE,VALENCE,3,3,EVENT,26508,26508,44100
407,0.34,0.67,800.1587302,1000.15873,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3999,3999,VALENCE,VALENCE,4,4,EVENT,35287,35287,44100
408,0.32,0.66,1005.034014,1205.034014,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,4000,4000,VALENCE,VALENCE,5,5,EVENT,44322,44322,44100
409,0.32,0.66,1200.249433,1400.249433,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,4001,4001,VALENCE,VALENCE,6,6,EVENT,52931,52931,44100
410,0.31,0.655,1405.124717,1605.124717,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,4002,4002,VALENCE,VALENCE,7,7,EVENT,61966,61966,44100
411,0.3,0.65,1801.337868,2001.337868,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,4004,4004,VALENCE,VALENCE,9,9,EVENT,79439,79439,44100
412,0.27,0.635,201.1791383,401.1791383,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4006,4006,VALENCE,VALENCE,1,1,EVENT,8872,8872,44100
413,0.27,0.635,400.5895692,600.5895692,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4015,4015,VALENCE,VALENCE,2,2,EVENT,17666,17666,44100
414,0.29,0.645,603.537415,803.537415,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4016,4016,VALENCE,VALENCE,3,3,EVENT,26616,26616,44100
415,0.3,0.65,804.7165533,1004.716553,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4017,4017,VALENCE,VALENCE,4,4,EVENT,35488,35488,44100
416,0.28,0.64,1007.641723,1207.641723,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4018,4018,VALENCE,VALENCE,5,5,EVENT,44437,44437,44100
417,0.29,0.645,1203.537415,1403.537415,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4019,4019,VALENCE,VALENCE,6,6,EVENT,53076,53076,44100
418,0.3,0.65,1401.179138,1601.179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4020,4020,VALENCE,VALENCE,7,7,EVENT,61792,61792,44100
419,0.3,0.65,1602.358277,1802.358277,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4021,4021,VALENCE,VALENCE,8,8,EVENT,70664,70664,44100
420,0.28,0.64,1801.768707,2001.768707,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4022,4022,VALENCE,VALENCE,9,9,EVENT,79458,79458,44100
421,0.31,0.655,205.2154195,405.2154195,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4024,4024,VALENCE,VALENCE,1,1,EVENT,9050,9050,44100
422,0.28,0.64,402.6530612,602.6530612,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4032,4032,VALENCE,VALENCE,2,2,EVENT,17757,17757,44100
423,0.29,0.645,600.0907029,800.0907029,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4033,4033,VALENCE,VALENCE,3,3,EVENT,26464,26464,44100
424,0.3,0.65,803.7414966,1003.741497,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4034,4034,VALENCE,VALENCE,4,4,EVENT,35445,35445,44100
425,0.33,0.665,1005.85034,1205.85034,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4035,4035,VALENCE,VALENCE,5,5,EVENT,44358,44358,44100
426,0.32,0.66,1203.287982,1403.287982,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4036,4036,VALENCE,VALENCE,6,6,EVENT,53065,53065,44100
427,0.3,0.65,1402.267574,1602.267574,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4037,4037,VALENCE,VALENCE,7,7,EVENT,61840,61840,44100
428,0.3,0.65,1602.811791,1802.811791,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4038,4038,VALENCE,VALENCE,8,8,EVENT,70684,70684,44100
429,0.32,0.66,200.6349206,400.6349206,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4040,4040,VALENCE,VALENCE,1,1,EVENT,8848,8848,44100
430,0.3,0.65,400.2040816,600.2040816,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4046,4046,VALENCE,VALENCE,2,2,EVENT,17649,17649,44100
431,0.33,0.665,602.9478458,802.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4047,4047,VALENCE,VALENCE,3,3,EVENT,26590,26590,44100
432,0.34,0.67,801.4739229,1001.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4048,4048,VALENCE,VALENCE,4,4,EVENT,35345,35345,44100
