Column1,old_labls,labels,start,end,db_uuid,session,bundle,start_item_id,end_item_id,level,attribute,start_item_seq_idx,end_item_seq_idx,type,sample_start,sample_end,sample_rate
141,-0.56,0.22,800.9297052,1000.929705,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,487,487,VALENCE,VALENCE,4,4,EVENT,35321,35321,44100
142,-0.52,0.24,1000.340136,1200.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,525,525,VALENCE,VALENCE,5,5,EVENT,44115,44115,44100
143,-0.55,0.225,1201.950113,1401.950113,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,492,492,VALENCE,VALENCE,6,6,EVENT,53006,53006,44100
144,-0.55,0.225,1400.249433,1600.249433,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,493,493,VALENCE,VALENCE,7,7,EVENT,61751,61751,44100
145,-0.55,0.225,1602.970522,1802.970522,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,496,496,VALENCE,VALENCE,8,8,EVENT,70691,70691,44100
146,-0.16,0.42,207.0975057,407.0975057,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1981,1981,VALENCE,VALENCE,1,1,EVENT,9133,9133,44100
147,-0.15,0.425,400.8390023,600.8390023,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1992,1992,VALENCE,VALENCE,2,2,EVENT,17677,17677,44100
148,-0.17,0.415,601.2698413,801.2698413,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1993,1993,VALENCE,VALENCE,3,3,EVENT,26516,26516,44100
149,-0.18,0.41,801.6780045,1001.678005,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1994,1994,VALENCE,VALENCE,4,4,EVENT,35354,35354,44100
150,-0.16,0.42,1004.331066,1204.331066,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1995,1995,VALENCE,VALENCE,5,5,EVENT,44291,44291,44100
151,-0.15,0.425,1204.399093,1404.399093,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1996,1996,VALENCE,VALENCE,6,6,EVENT,53114,53114,44100
152,-0.16,0.42,1402.743764,1602.743764,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1999,1999,VALENCE,VALENCE,7,7,EVENT,61861,61861,44100
153,-0.17,0.415,1604.285714,1804.285714,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1998,1998,VALENCE,VALENCE,8,8,EVENT,70749,70749,44100
154,-0.17,0.415,1802.630385,2002.630385,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,2000,2000,VALENCE,VALENCE,9,9,EVENT,79496,79496,44100
155,-0.17,0.415,2000.997732,2200.997732,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,2001,2001,VALENCE,VALENCE,10,10,EVENT,88244,88244,44100
156,-0.17,0.415,2202.517007,2402.517007,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,2002,2002,VALENCE,VALENCE,11,11,EVENT,97131,97131,44100
157,-0.14,0.43,209.4557823,409.4557823,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2004,2004,VALENCE,VALENCE,1,1,EVENT,9237,9237,44100
158,-0.16,0.42,401.4739229,601.4739229,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2015,2015,VALENCE,VALENCE,2,2,EVENT,17705,17705,44100
159,-0.16,0.42,601.4058957,801.4058957,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2016,2016,VALENCE,VALENCE,3,3,EVENT,26522,26522,44100
160,0.15,0.575,801.3378685,1001.337869,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2017,2017,VALENCE,VALENCE,4,4,EVENT,35339,35339,44100
161,-0.13,0.435,1006.054422,1206.054422,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2018,2018,VALENCE,VALENCE,5,5,EVENT,44367,44367,44100
162,-0.17,0.415,1201.22449,1401.22449,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2019,2019,VALENCE,VALENCE,6,6,EVENT,52974,52974,44100
163,-0.18,0.41,1401.156463,1601.156463,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2020,2020,VALENCE,VALENCE,7,7,EVENT,61791,61791,44100
164,-0.18,0.41,1601.111111,1801.111111,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2021,2021,VALENCE,VALENCE,8,8,EVENT,70609,70609,44100
165,-0.17,0.415,1801.043084,2001.043084,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2022,2022,VALENCE,VALENCE,9,9,EVENT,79426,79426,44100
166,-0.16,0.42,2000.997732,2200.997732,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2023,2023,VALENCE,VALENCE,10,10,EVENT,88244,88244,44100
167,-0.16,0.42,2200.929705,2400.929705,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2024,2024,VALENCE,VALENCE,11,11,EVENT,97061,97061,44100
168,-0.17,0.415,200.8390023,400.8390023,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2026,2026,VALENCE,VALENCE,1,1,EVENT,8857,8857,44100
169,-0.17,0.415,400.3854875,600.3854875,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2027,2027,VALENCE,VALENCE,2,2,EVENT,17657,17657,44100
170,-0.18,0.41,601.2244898,801.2244898,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2036,2036,VALENCE,VALENCE,3,3,EVENT,26514,26514,44100
171,-0.19,0.405,802.0634921,1002.063492,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2037,2037,VALENCE,VALENCE,4,4,EVENT,35371,35371,44100
172,-0.14,0.43,1000.340136,1200.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2038,2038,VALENCE,VALENCE,5,5,EVENT,44115,44115,44100
173,-0.18,0.41,1205.034014,1405.034014,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2039,2039,VALENCE,VALENCE,6,6,EVENT,53142,53142,44100
174,-0.17,0.415,1400.725624,1600.725624,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2040,2040,VALENCE,VALENCE,7,7,EVENT,61772,61772,44100
175,-0.17,0.415,1600.272109,1800.272109,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2041,2041,VALENCE,VALENCE,8,8,EVENT,70572,70572,44100
176,-0.17,0.415,1801.111111,2001.111111,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2042,2042,VALENCE,VALENCE,9,9,EVENT,79429,79429,44100
177,-0.2,0.4,202.0408163,402.0408163,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2044,2044,VALENCE,VALENCE,1,1,EVENT,8910,8910,44100
178,-0.18,0.41,401.5646259,601.5646259,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2049,2049,VALENCE,VALENCE,2,2,EVENT,17709,17709,44100
179,-0.2,0.4,600.2494331,800.2494331,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2050,2050,VALENCE,VALENCE,3,3,EVENT,26471,26471,44100
180,-0.21,0.395,800.5895692,1000.589569,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2051,2051,VALENCE,VALENCE,4,4,EVENT,35306,35306,44100
181,-0.21,0.395,1000.113379,1200.113379,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2052,2052,VALENCE,VALENCE,5,5,EVENT,44105,44105,44100
182,-0.18,0.41,204.5124717,404.5124717,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2054,2054,VALENCE,VALENCE,1,1,EVENT,9019,9019,44100
183,-0.17,0.415,400.7709751,600.7709751,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2069,2069,VALENCE,VALENCE,2,2,EVENT,17674,17674,44100
184,-0.21,0.395,601.1564626,801.1564626,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2070,2070,VALENCE,VALENCE,3,3,EVENT,26511,26511,44100
185,-0.2,0.4,803.6281179,1003.628118,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2071,2071,VALENCE,VALENCE,4,4,EVENT,35440,35440,44100
186,-0.2,0.4,1008.14059,1208.14059,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2072,2072,VALENCE,VALENCE,5,5,EVENT,44459,44459,44100
187,-0.21,0.395,1200.272109,1400.272109,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2073,2073,VALENCE,VALENCE,6,6,EVENT,52932,52932,44100
188,-0.21,0.395,1400.657596,1600.657596,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2074,2074,VALENCE,VALENCE,7,7,EVENT,61769,61769,44100
189,-0.19,0.405,1609.319728,1809.319728,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2075,2075,VALENCE,VALENCE,8,8,EVENT,70971,70971,44100
190,-0.17,0.415,1803.492063,2003.492063,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2076,2076,VALENCE,VALENCE,9,9,EVENT,79534,79534,44100
191,-0.17,0.415,2001.836735,2201.836735,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2077,2077,VALENCE,VALENCE,10,10,EVENT,88281,88281,44100
192,-0.2,0.4,2202.222222,2402.222222,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2078,2078,VALENCE,VALENCE,11,11,EVENT,97118,97118,44100
193,-0.21,0.395,2400.544218,2600.544218,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2079,2079,VALENCE,VALENCE,12,12,EVENT,105864,105864,44100
194,-0.21,0.395,2607.120181,2807.120181,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2080,2080,VALENCE,VALENCE,13,13,EVENT,114974,114974,44100
195,-0.2,0.4,2801.315193,3001.315193,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2081,2081,VALENCE,VALENCE,14,14,EVENT,123538,123538,44100
196,-0.2,0.4,3005.827664,3205.827664,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2082,2082,VALENCE,VALENCE,15,15,EVENT,132557,132557,44100
197,-0.19,0.405,208.4353741,408.4353741,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2084,2084,VALENCE,VALENCE,1,1,EVENT,9192,9192,44100
198,-0.21,0.395,409.8185941,609.8185941,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2097,2097,VALENCE,VALENCE,2,2,EVENT,18073,18073,44100
199,-0.22,0.39,600.5895692,800.5895692,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2098,2098,VALENCE,VALENCE,3,3,EVENT,26486,26486,44100
200,-0.2,0.4,800.2040816,1000.204082,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2099,2099,VALENCE,VALENCE,4,4,EVENT,35289,35289,44100
201,-0.2,0.4,1001.587302,1201.587302,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2100,2100,VALENCE,VALENCE,5,5,EVENT,44170,44170,44100
202,-0.18,0.41,1201.201814,1401.201814,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2101,2101,VALENCE,VALENCE,6,6,EVENT,52973,52973,44100
203,-0.23,0.385,1400.816327,1600.816327,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2102,2102,VALENCE,VALENCE,7,7,EVENT,61776,61776,44100
204,-0.22,0.39,1600.408163,1800.408163,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2103,2103,VALENCE,VALENCE,8,8,EVENT,70578,70578,44100
205,-0.18,0.41,1805.328798,2005.328798,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2104,2104,VALENCE,VALENCE,9,9,EVENT,79615,79615,44100
206,-0.2,0.4,2003.174603,2203.174603,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2105,2105,VALENCE,VALENCE,10,10,EVENT,88340,88340,44100
207,-0.19,0.405,2204.557823,2404.557823,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2106,2106,VALENCE,VALENCE,11,11,EVENT,97221,97221,44100
208,-0.17,0.415,2400.634921,2600.634921,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2107,2107,VALENCE,VALENCE,12,12,EVENT,105868,105868,44100
209,-0.17,0.415,2601.995465,2801.995465,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2108,2108,VALENCE,VALENCE,13,13,EVENT,114748,114748,44100
210,-0.22,0.39,208.6848073,408.6848073,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2110,2110,VALENCE,VALENCE,1,1,EVENT,9203,9203,44100
211,-0.21,0.395,400.1814059,600.1814059,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2118,2118,VALENCE,VALENCE,2,2,EVENT,17648,17648,44100
212,-0.24,0.38,602.7210884,802.7210884,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2119,2119,VALENCE,VALENCE,3,3,EVENT,26580,26580,44100
213,-0.24,0.38,802.8117914,1002.811791,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2120,2120,VALENCE,VALENCE,4,4,EVENT,35404,35404,44100
214,-0.2,0.4,1006.575964,1206.575964,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2121,2121,VALENCE,VALENCE,5,5,EVENT,44390,44390,44100
215,-0.2,0.4,1205.442177,1405.442177,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2122,2122,VALENCE,VALENCE,6,6,EVENT,53160,53160,44100
216,-0.24,0.38,1400.634921,1600.634921,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2123,2123,VALENCE,VALENCE,7,7,EVENT,61768,61768,44100
217,-0.23,0.385,1600.725624,1800.725624,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2124,2124,VALENCE,VALENCE,8,8,EVENT,70592,70592,44100
218,-0.22,0.39,206.5759637,406.5759637,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2126,2126,VALENCE,VALENCE,1,1,EVENT,9110,9110,44100
219,-0.2,0.4,402.154195,602.154195,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2136,2136,VALENCE,VALENCE,2,2,EVENT,17735,17735,44100
220,-0.21,0.395,605.9863946,805.9863946,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2137,2137,VALENCE,VALENCE,3,3,EVENT,26724,26724,44100
221,-0.18,0.41,804.30839,1004.30839,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2138,2138,VALENCE,VALENCE,4,4,EVENT,35470,35470,44100
222,-0.16,0.42,1005.396825,1205.396825,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2139,2139,VALENCE,VALENCE,5,5,EVENT,44338,44338,44100
223,-0.17,0.415,1206.462585,1406.462585,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2140,2140,VALENCE,VALENCE,6,6,EVENT,53205,53205,44100
224,-0.21,0.395,1404.78458,1604.78458,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2141,2141,VALENCE,VALENCE,7,7,EVENT,61951,61951,44100
225,-0.21,0.395,1603.106576,1803.106576,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2142,2142,VALENCE,VALENCE,8,8,EVENT,70697,70697,44100
226,-0.2,0.4,1802.811791,2002.811791,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2143,2143,VALENCE,VALENCE,9,9,EVENT,79504,79504,44100
227,-0.2,0.4,2002.517007,2202.517007,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2144,2144,VALENCE,VALENCE,10,10,EVENT,88311,88311,44100
228,-0.18,0.41,205.4421769,405.4421769,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2146,2146,VALENCE,VALENCE,1,1,EVENT,9060,9060,44100
229,-0.24,0.38,401.0430839,601.0430839,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2156,2156,VALENCE,VALENCE,2,2,EVENT,17686,17686,44100
230,-0.24,0.38,600.861678,800.861678,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2157,2157,VALENCE,VALENCE,3,3,EVENT,26498,26498,44100
231,-0.2,0.4,800.6802721,1000.680272,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2158,2158,VALENCE,VALENCE,4,4,EVENT,35310,35310,44100
232,-0.2,0.4,1000.498866,1200.498866,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2159,2159,VALENCE,VALENCE,5,5,EVENT,44122,44122,44100
233,-0.23,0.385,1200.340136,1400.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2160,2160,VALENCE,VALENCE,6,6,EVENT,52935,52935,44100
234,-0.22,0.39,1400.15873,1600.15873,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2161,2161,VALENCE,VALENCE,7,7,EVENT,61747,61747,44100
235,-0.18,0.41,1601.38322,1801.38322,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2162,2162,VALENCE,VALENCE,8,8,EVENT,70621,70621,44100
236,-0.23,0.385,1801.201814,2001.201814,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2163,2163,VALENCE,VALENCE,9,9,EVENT,79433,79433,44100
237,-0.23,0.385,2005.238095,2205.238095,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2164,2164,VALENCE,VALENCE,10,10,EVENT,88431,88431,44100
238,-0.17,0.415,233.2653061,433.2653061,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2166,2166,VALENCE,VALENCE,1,1,EVENT,10287,10287,44100
239,-0.15,0.425,401.4739229,601.4739229,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2177,2177,VALENCE,VALENCE,2,2,EVENT,17705,17705,44100
240,-0.16,0.42,607.755102,807.755102,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2178,2178,VALENCE,VALENCE,3,3,EVENT,26802,26802,44100
241,-0.18,0.41,801.3378685,1001.337869,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2179,2179,VALENCE,VALENCE,4,4,EVENT,35339,35339,44100
242,-0.19,0.405,1006.054422,1206.054422,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2180,2180,VALENCE,VALENCE,5,5,EVENT,44367,44367,44100
243,-0.19,0.405,1204.399093,1404.399093,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2181,2181,VALENCE,VALENCE,6,6,EVENT,53114,53114,44100
244,-0.17,0.415,1401.156463,1601.156463,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2182,2182,VALENCE,VALENCE,7,7,EVENT,61791,61791,44100
245,-0.15,0.425,1602.698413,1802.698413,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2183,2183,VALENCE,VALENCE,8,8,EVENT,70679,70679,44100
246,-0.14,0.43,1801.043084,2001.043084,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2184,2184,VALENCE,VALENCE,9,9,EVENT,79426,79426,44100
247,-0.15,0.425,2000.997732,2200.997732,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2185,2185,VALENCE,VALENCE,10,10,EVENT,88244,88244,44100
248,-0.15,0.425,2200.929705,2400.929705,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2186,2186,VALENCE,VALENCE,11,11,EVENT,97061,97061,44100
249,-0.17,0.415,206.2358277,406.2358277,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2188,2188,VALENCE,VALENCE,1,1,EVENT,9095,9095,44100
250,-0.21,0.395,401.1337868,601.1337868,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2197,2197,VALENCE,VALENCE,2,2,EVENT,17690,17690,44100
251,-0.21,0.395,602.3356009,802.3356009,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2198,2198,VALENCE,VALENCE,3,3,EVENT,26563,26563,44100
252,-0.23,0.385,801.0204082,1001.020408,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2199,2199,VALENCE,VALENCE,4,4,EVENT,35325,35325,44100
253,-0.22,0.39,1002.222222,1202.222222,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2200,2200,VALENCE,VALENCE,5,5,EVENT,44198,44198,44100
254,-0.2,0.4,1200.907029,1400.907029,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2201,2201,VALENCE,VALENCE,6,6,EVENT,52960,52960,44100
255,-0.24,0.38,1400.839002,1600.839002,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2202,2202,VALENCE,VALENCE,7,7,EVENT,61777,61777,44100
256,-0.24,0.38,1600.770975,1800.770975,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2203,2203,VALENCE,VALENCE,8,8,EVENT,70594,70594,44100
257,-0.24,0.38,1800.725624,2000.725624,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2204,2204,VALENCE,VALENCE,9,9,EVENT,79412,79412,44100
258,-0.19,0.405,211.5192744,411.5192744,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2206,2206,VALENCE,VALENCE,1,1,EVENT,9328,9328,44100
259,-0.18,0.41,402.8344671,602.8344671,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2216,2216,VALENCE,VALENCE,2,2,EVENT,17765,17765,44100
260,-0.17,0.415,600.9070295,800.9070295,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2217,2217,VALENCE,VALENCE,3,3,EVENT,26500,26500,44100
261,-0.16,0.42,800.2947846,1000.294785,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2218,2218,VALENCE,VALENCE,4,4,EVENT,35293,35293,44100
262,-0.18,0.41,1003.741497,1203.741497,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2219,2219,VALENCE,VALENCE,5,5,EVENT,44265,44265,44100
263,-0.22,0.39,1200.453515,1400.453515,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2220,2220,VALENCE,VALENCE,6,6,EVENT,52940,52940,44100
264,-0.22,0.39,1401.201814,1601.201814,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2221,2221,VALENCE,VALENCE,7,7,EVENT,61793,61793,44100
265,-0.23,0.385,1600.589569,1800.589569,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2222,2222,VALENCE,VALENCE,8,8,EVENT,70586,70586,44100
266,-0.2,0.4,1800,2000,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2223,2223,VALENCE,VALENCE,9,9,EVENT,79380,79380,44100
267,-0.2,0.4,2000.748299,2200.748299,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2224,2224,VALENCE,VALENCE,10,10,EVENT,88233,88233,44100
268,-0.2,0.4,244.6031746,444.6031746,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2226,2226,VALENCE,VALENCE,1,1,EVENT,10787,10787,44100
269,-0.21,0.395,400.3854875,600.3854875,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2235,2235,VALENCE,VALENCE,2,2,EVENT,17657,17657,44100
270,-0.2,0.4,601.2244898,801.2244898,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2236,2236,VALENCE,VALENCE,3,3,EVENT,26514,26514,44100
271,-0.18,0.41,800.7709751,1000.770975,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2237,2237,VALENCE,VALENCE,4,4,EVENT,35314,35314,44100
272,-0.17,0.415,1000.340136,1200.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2238,2238,VALENCE,VALENCE,5,5,EVENT,44115,44115,44100
273,-0.18,0.41,1202.44898,1402.44898,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2239,2239,VALENCE,VALENCE,6,6,EVENT,53028,53028,44100
274,-0.16,0.42,1400.725624,1600.725624,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2240,2240,VALENCE,VALENCE,7,7,EVENT,61772,61772,44100
275,-0.2,0.4,1600.272109,1800.272109,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2241,2241,VALENCE,VALENCE,8,8,EVENT,70572,70572,44100
276,-0.2,0.4,1801.111111,2001.111111,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2242,2242,VALENCE,VALENCE,9,9,EVENT,79429,79429,44100
