Column1,old_labls,labels,start,end,db_uuid,session,bundle,start_item_id,end_item_id,level,attribute,start_item_seq_idx,end_item_seq_idx,type,sample_start,sample_end,sample_rate
309,-0.4,0.3,400.4535147,600.4535147,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3796,3796,AROUSAL,AROUSAL,2,2,EVENT,17660,17660,44100
310,-0.39,0.305,600.1360544,800.1360544,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3797,3797,AROUSAL,AROUSAL,3,3,EVENT,26466,26466,44100
311,-0.42,0.29,802.0634921,1002.063492,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3798,3798,AROUSAL,AROUSAL,4,4,EVENT,35371,35371,44100
312,-0.43,0.285,1002.857143,1202.857143,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_13a_1,3799,3799,AROUSAL,AROUSAL,5,5,EVENT,44226,44226,44100
313,-0.41,0.295,204.1950113,404.1950113,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3805,3805,AROUSAL,AROUSAL,1,1,EVENT,9005,9005,44100
314,-0.38,0.31,403.8548753,603.8548753,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3807,3807,AROUSAL,AROUSAL,2,2,EVENT,17810,17810,44100
315,-0.39,0.305,605.0340136,805.0340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3808,3808,AROUSAL,AROUSAL,3,3,EVENT,26682,26682,44100
316,-0.39,0.305,803.1972789,1003.197279,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3809,3809,AROUSAL,AROUSAL,4,4,EVENT,35421,35421,44100
317,-0.4,0.3,1005.873016,1205.873016,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3810,3810,AROUSAL,AROUSAL,5,5,EVENT,44359,44359,44100
318,-0.38,0.31,1207.052154,1407.052154,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3811,3811,AROUSAL,AROUSAL,6,6,EVENT,53231,53231,44100
319,-0.39,0.305,1403.696145,1603.696145,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_14a_1,3812,3812,AROUSAL,AROUSAL,7,7,EVENT,61903,61903,44100
320,-0.37,0.315,201.6780045,401.6780045,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3819,3819,AROUSAL,AROUSAL,1,1,EVENT,8894,8894,44100
321,-0.38,0.31,401.3378685,601.3378685,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3821,3821,AROUSAL,AROUSAL,2,2,EVENT,17699,17699,44100
322,-0.4,0.3,600.9977324,800.9977324,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3822,3822,AROUSAL,AROUSAL,3,3,EVENT,26504,26504,44100
323,-0.4,0.3,806.7120181,1006.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3823,3823,AROUSAL,AROUSAL,4,4,EVENT,35576,35576,44100
324,-0.4,0.3,1000.340136,1200.340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3824,3824,AROUSAL,AROUSAL,5,5,EVENT,44115,44115,44100
325,-0.42,0.29,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3825,3825,AROUSAL,AROUSAL,6,6,EVENT,52920,52920,44100
326,-0.4,0.3,1405.714286,1605.714286,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3826,3826,AROUSAL,AROUSAL,7,7,EVENT,61992,61992,44100
327,-0.39,0.305,1601.337868,1801.337868,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3827,3827,AROUSAL,AROUSAL,8,8,EVENT,70619,70619,44100
328,-0.4,0.3,1800.997732,2000.997732,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3828,3828,AROUSAL,AROUSAL,9,9,EVENT,79424,79424,44100
329,-0.42,0.29,2000.680272,2200.680272,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_15a_1,3829,3829,AROUSAL,AROUSAL,10,10,EVENT,88230,88230,44100
330,-0.4,0.3,205.2154195,405.2154195,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3839,3839,AROUSAL,AROUSAL,1,1,EVENT,9050,9050,44100
331,-0.4,0.3,405.7596372,605.7596372,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3841,3841,AROUSAL,AROUSAL,2,2,EVENT,17894,17894,44100
332,-0.38,0.31,603.1972789,803.1972789,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3842,3842,AROUSAL,AROUSAL,3,3,EVENT,26601,26601,44100
333,-0.37,0.315,809.9546485,1009.954649,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3843,3843,AROUSAL,AROUSAL,4,4,EVENT,35719,35719,44100
334,-0.4,0.3,1008.956916,1208.956916,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3844,3844,AROUSAL,AROUSAL,5,5,EVENT,44495,44495,44100
335,-0.42,0.29,1206.394558,1406.394558,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3845,3845,AROUSAL,AROUSAL,6,6,EVENT,53202,53202,44100
336,-0.42,0.29,1400.725624,1600.725624,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_1a_1,3846,3846,AROUSAL,AROUSAL,7,7,EVENT,61772,61772,44100
337,-0.39,0.305,203.2879819,403.2879819,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3853,3853,AROUSAL,AROUSAL,1,1,EVENT,8965,8965,44100
338,-0.4,0.3,408.276644,608.276644,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3855,3855,AROUSAL,AROUSAL,2,2,EVENT,18005,18005,44100
339,-0.38,0.31,606.3945578,806.3945578,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3856,3856,AROUSAL,AROUSAL,3,3,EVENT,26742,26742,44100
340,-0.39,0.305,801.0430839,1001.043084,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3857,3857,AROUSAL,AROUSAL,4,4,EVENT,35326,35326,44100
341,-0.4,0.3,1000.884354,1200.884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3858,3858,AROUSAL,AROUSAL,5,5,EVENT,44139,44139,44100
342,-0.42,0.29,1207.596372,1407.596372,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3859,3859,AROUSAL,AROUSAL,6,6,EVENT,53255,53255,44100
343,-0.4,0.3,1400.544218,1600.544218,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3860,3860,AROUSAL,AROUSAL,7,7,EVENT,61764,61764,44100
344,-0.41,0.295,1602.108844,1802.108844,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_2a_1,3861,3861,AROUSAL,AROUSAL,8,8,EVENT,70653,70653,44100
345,-0.41,0.295,203.2879819,403.2879819,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3869,3869,AROUSAL,AROUSAL,1,1,EVENT,8965,8965,44100
346,-0.39,0.305,401.38322,601.38322,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3871,3871,AROUSAL,AROUSAL,2,2,EVENT,17701,17701,44100
347,-0.39,0.305,602.9478458,802.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3872,3872,AROUSAL,AROUSAL,3,3,EVENT,26590,26590,44100
348,-0.41,0.295,801.0430839,1001.043084,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3873,3873,AROUSAL,AROUSAL,4,4,EVENT,35326,35326,44100
349,-0.4,0.3,1000.884354,1200.884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3874,3874,AROUSAL,AROUSAL,5,5,EVENT,44139,44139,44100
350,-0.4,0.3,1202.426304,1402.426304,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3875,3875,AROUSAL,AROUSAL,6,6,EVENT,53027,53027,44100
351,-0.42,0.29,1402.267574,1602.267574,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3876,3876,AROUSAL,AROUSAL,7,7,EVENT,61840,61840,44100
352,-0.41,0.295,1602.108844,1802.108844,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_3a_1,3877,3877,AROUSAL,AROUSAL,8,8,EVENT,70653,70653,44100
353,-0.42,0.29,207.9818594,407.9818594,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3885,3885,AROUSAL,AROUSAL,1,1,EVENT,9172,9172,44100
354,-0.43,0.285,400.8390023,600.8390023,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3887,3887,AROUSAL,AROUSAL,2,2,EVENT,17677,17677,44100
355,-0.41,0.295,601.2698413,801.2698413,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3888,3888,AROUSAL,AROUSAL,3,3,EVENT,26516,26516,44100
356,-0.41,0.295,801.6780045,1001.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3889,3889,AROUSAL,AROUSAL,4,4,EVENT,35354,35354,44100
357,-0.39,0.305,1003.99093,1203.99093,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3890,3890,AROUSAL,AROUSAL,5,5,EVENT,44276,44276,44100
358,-0.39,0.305,1200.634921,1400.634921,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3891,3891,AROUSAL,AROUSAL,6,6,EVENT,52948,52948,44100
359,-0.37,0.315,1406.712018,1606.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3892,3892,AROUSAL,AROUSAL,7,7,EVENT,62036,62036,44100
360,-0.4,0.3,1605.260771,1805.260771,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3893,3893,AROUSAL,AROUSAL,8,8,EVENT,70792,70792,44100
361,-0.4,0.3,1801.882086,2001.882086,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3894,3894,AROUSAL,AROUSAL,9,9,EVENT,79463,79463,44100
362,-0.4,0.3,2000.430839,2200.430839,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_4a_1,3895,3895,AROUSAL,AROUSAL,10,10,EVENT,88219,88219,44100
363,-0.42,0.29,201.1791383,401.1791383,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3905,3905,AROUSAL,AROUSAL,1,1,EVENT,8872,8872,44100
364,-0.41,0.295,400.7482993,600.7482993,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3907,3907,AROUSAL,AROUSAL,2,2,EVENT,17673,17673,44100
365,-0.41,0.295,600.3401361,800.3401361,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3908,3908,AROUSAL,AROUSAL,3,3,EVENT,26475,26475,44100
366,-0.39,0.305,801.5192744,1001.519274,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3909,3909,AROUSAL,AROUSAL,4,4,EVENT,35347,35347,44100
367,-0.4,0.3,1009.070295,1209.070295,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3910,3910,AROUSAL,AROUSAL,5,5,EVENT,44500,44500,44100
368,-0.4,0.3,1200.680272,1400.680272,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3911,3911,AROUSAL,AROUSAL,6,6,EVENT,52950,52950,44100
369,-0.38,0.31,1406.643991,1606.643991,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3912,3912,AROUSAL,AROUSAL,7,7,EVENT,62033,62033,44100
370,-0.38,0.31,1601.428571,1801.428571,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_5a_1,3913,3913,AROUSAL,AROUSAL,8,8,EVENT,70623,70623,44100
371,-0.4,0.3,205.2154195,405.2154195,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3921,3921,AROUSAL,AROUSAL,1,1,EVENT,9050,9050,44100
372,-0.41,0.295,402.6530612,602.6530612,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3923,3923,AROUSAL,AROUSAL,2,2,EVENT,17757,17757,44100
373,-0.4,0.3,603.1972789,803.1972789,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3924,3924,AROUSAL,AROUSAL,3,3,EVENT,26601,26601,44100
374,-0.42,0.29,808.4126984,1008.412698,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3925,3925,AROUSAL,AROUSAL,4,4,EVENT,35651,35651,44100
375,-0.42,0.29,1004.285714,1204.285714,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3926,3926,AROUSAL,AROUSAL,5,5,EVENT,44289,44289,44100
376,-0.43,0.285,1203.287982,1403.287982,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3927,3927,AROUSAL,AROUSAL,6,6,EVENT,53065,53065,44100
377,-0.43,0.285,1400.725624,1600.725624,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3928,3928,AROUSAL,AROUSAL,7,7,EVENT,61772,61772,44100
378,-0.43,0.285,1601.269841,1801.269841,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_6a_1,3929,3929,AROUSAL,AROUSAL,8,8,EVENT,70616,70616,44100
379,-0.38,0.31,205.8730159,405.8730159,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3937,3937,AROUSAL,AROUSAL,1,1,EVENT,9079,9079,44100
380,-0.39,0.305,405.8730159,605.8730159,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3939,3939,AROUSAL,AROUSAL,2,2,EVENT,17899,17899,44100
381,-0.37,0.315,605.8730159,805.8730159,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3940,3940,AROUSAL,AROUSAL,3,3,EVENT,26719,26719,44100
382,-0.39,0.305,801.4739229,1001.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3941,3941,AROUSAL,AROUSAL,4,4,EVENT,35345,35345,44100
383,-0.4,0.3,1002.947846,1202.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3942,3942,AROUSAL,AROUSAL,5,5,EVENT,44230,44230,44100
384,-0.41,0.295,1201.473923,1401.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3943,3943,AROUSAL,AROUSAL,6,6,EVENT,52985,52985,44100
385,-0.41,0.295,1400,1600,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_7a_1,3944,3944,AROUSAL,AROUSAL,7,7,EVENT,61740,61740,44100
386,-0.39,0.305,206.462585,406.462585,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3951,3951,AROUSAL,AROUSAL,1,1,EVENT,9105,9105,44100
387,-0.38,0.31,400.5895692,600.5895692,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3953,3953,AROUSAL,AROUSAL,2,2,EVENT,17666,17666,44100
388,-0.4,0.3,601.7687075,801.7687075,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3954,3954,AROUSAL,AROUSAL,3,3,EVENT,26538,26538,44100
389,-0.4,0.3,802.9478458,1002.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3955,3955,AROUSAL,AROUSAL,4,4,EVENT,35410,35410,44100
390,-0.42,0.29,1005.873016,1205.873016,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3956,3956,AROUSAL,AROUSAL,5,5,EVENT,44359,44359,44100
391,-0.41,0.295,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3957,3957,AROUSAL,AROUSAL,6,6,EVENT,52920,52920,44100
392,-0.4,0.3,1401.179138,1601.179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3958,3958,AROUSAL,AROUSAL,7,7,EVENT,61792,61792,44100
393,-0.39,0.305,1600.589569,1800.589569,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3959,3959,AROUSAL,AROUSAL,8,8,EVENT,70586,70586,44100
394,-0.4,0.3,1800,2000,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3960,3960,AROUSAL,AROUSAL,9,9,EVENT,79380,79380,44100
395,-0.4,0.3,2001.179138,2201.179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_8a_1,3961,3961,AROUSAL,AROUSAL,10,10,EVENT,88252,88252,44100
396,-0.4,0.3,202.7664399,402.7664399,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3971,3971,AROUSAL,AROUSAL,1,1,EVENT,8942,8942,44100
397,-0.41,0.295,400.7482993,600.7482993,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3973,3973,AROUSAL,AROUSAL,2,2,EVENT,17673,17673,44100
398,-0.38,0.31,600.3401361,800.3401361,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3974,3974,AROUSAL,AROUSAL,3,3,EVENT,26475,26475,44100
399,-0.38,0.31,801.5192744,1001.519274,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3975,3975,AROUSAL,AROUSAL,4,4,EVENT,35347,35347,44100
400,-0.4,0.3,1002.698413,1202.698413,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3976,3976,AROUSAL,AROUSAL,5,5,EVENT,44219,44219,44100
401,-0.41,0.295,1200.680272,1400.680272,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3977,3977,AROUSAL,AROUSAL,6,6,EVENT,52950,52950,44100
402,-0.38,0.31,1400.249433,1600.249433,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3978,3978,AROUSAL,AROUSAL,7,7,EVENT,61751,61751,44100
403,-0.38,0.31,1603.015873,1803.015873,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_apologetic_9a_1,3979,3979,AROUSAL,AROUSAL,8,8,EVENT,70693,70693,44100
404,-0.09,0.455,206.8027211,406.8027211,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3987,3987,AROUSAL,AROUSAL,1,1,EVENT,9120,9120,44100
405,-0.1,0.45,409.7505669,609.7505669,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3989,3989,AROUSAL,AROUSAL,2,2,EVENT,18070,18070,44100
406,-0.09,0.455,601.0884354,801.0884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3990,3990,AROUSAL,AROUSAL,3,3,EVENT,26508,26508,44100
407,-0.08,0.46,800.1587302,1000.15873,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3991,3991,AROUSAL,AROUSAL,4,4,EVENT,35287,35287,44100
408,-0.1,0.45,1005.034014,1205.034014,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3992,3992,AROUSAL,AROUSAL,5,5,EVENT,44322,44322,44100
409,-0.1,0.45,1200.249433,1400.249433,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3993,3993,AROUSAL,AROUSAL,6,6,EVENT,52931,52931,44100
410,-0.11,0.445,1405.124717,1605.124717,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3994,3994,AROUSAL,AROUSAL,7,7,EVENT,61966,61966,44100
411,-0.12,0.44,1600.340136,1800.340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3995,3995,AROUSAL,AROUSAL,8,8,EVENT,70575,70575,44100
412,-0.11,0.445,1801.337868,2001.337868,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_10a_1,3996,3996,AROUSAL,AROUSAL,9,9,EVENT,79439,79439,44100
413,-0.1,0.45,201.1791383,401.1791383,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4005,4005,AROUSAL,AROUSAL,1,1,EVENT,8872,8872,44100
414,-0.1,0.45,400.5895692,600.5895692,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4007,4007,AROUSAL,AROUSAL,2,2,EVENT,17666,17666,44100
415,-0.12,0.44,603.537415,803.537415,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4008,4008,AROUSAL,AROUSAL,3,3,EVENT,26616,26616,44100
416,-0.12,0.44,804.7165533,1004.716553,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4009,4009,AROUSAL,AROUSAL,4,4,EVENT,35488,35488,44100
417,-0.13,0.435,1007.641723,1207.641723,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4010,4010,AROUSAL,AROUSAL,5,5,EVENT,44437,44437,44100
418,-0.09,0.455,1203.537415,1403.537415,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4011,4011,AROUSAL,AROUSAL,6,6,EVENT,53076,53076,44100
419,-0.07,0.465,1401.179138,1601.179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4012,4012,AROUSAL,AROUSAL,7,7,EVENT,61792,61792,44100
420,-0.08,0.46,1602.358277,1802.358277,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4013,4013,AROUSAL,AROUSAL,8,8,EVENT,70664,70664,44100
421,-0.08,0.46,1801.768707,2001.768707,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_11a_1,4014,4014,AROUSAL,AROUSAL,9,9,EVENT,79458,79458,44100
422,-0.12,0.44,205.2154195,405.2154195,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4023,4023,AROUSAL,AROUSAL,1,1,EVENT,9050,9050,44100
423,-0.13,0.435,402.6530612,602.6530612,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4025,4025,AROUSAL,AROUSAL,2,2,EVENT,17757,17757,44100
424,-0.09,0.455,600.0907029,800.0907029,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4026,4026,AROUSAL,AROUSAL,3,3,EVENT,26464,26464,44100
425,-0.1,0.45,803.7414966,1003.741497,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4027,4027,AROUSAL,AROUSAL,4,4,EVENT,35445,35445,44100
426,-0.07,0.465,1005.85034,1205.85034,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4028,4028,AROUSAL,AROUSAL,5,5,EVENT,44358,44358,44100
427,-0.08,0.46,1203.287982,1403.287982,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4029,4029,AROUSAL,AROUSAL,6,6,EVENT,53065,53065,44100
428,-0.09,0.455,1402.267574,1602.267574,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4030,4030,AROUSAL,AROUSAL,7,7,EVENT,61840,61840,44100
429,-0.09,0.455,1602.811791,1802.811791,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_12a_1,4031,4031,AROUSAL,AROUSAL,8,8,EVENT,70684,70684,44100
430,-0.09,0.455,200.6349206,400.6349206,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4039,4039,AROUSAL,AROUSAL,1,1,EVENT,8848,8848,44100
431,-0.1,0.45,400.2040816,600.2040816,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4041,4041,AROUSAL,AROUSAL,2,2,EVENT,17649,17649,44100
432,-0.1,0.45,602.9478458,802.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4042,4042,AROUSAL,AROUSAL,3,3,EVENT,26590,26590,44100
433,-0.08,0.46,801.4739229,1001.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4043,4043,AROUSAL,AROUSAL,4,4,EVENT,35345,35345,44100
434,-0.08,0.46,1008.412698,1208.412698,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_13a_1,4044,4044,AROUSAL,AROUSAL,5,5,EVENT,44471,44471,44100
435,-0.12,0.44,204.7165533,404.7165533,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_14a_1,4050,4050,AROUSAL,AROUSAL,1,1,EVENT,9028,9028,44100
436,-0.13,0.435,402.3582766,602.3582766,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_14a_1,4052,4052,AROUSAL,AROUSAL,2,2,EVENT,17744,17744,44100
437,-0.09,0.455,609.4104308,809.4104308,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_confident_14a_1,4053,4053,AROUSAL,AROUSAL,3,3,EVENT,26875,26875,44100
