Column1,old_labls,labels,start,end,db_uuid,session,bundle,start_item_id,end_item_id,level,attribute,start_item_seq_idx,end_item_seq_idx,type,sample_start,sample_end,sample_rate
139,0.8,0.9,401.0204082,601.0204082,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,523,523,AROUSAL,AROUSAL,2,2,EVENT,17685,17685,44100
140,0.86,0.93,600.4081633,800.4081633,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,524,524,AROUSAL,AROUSAL,3,3,EVENT,26478,26478,44100
141,0.86,0.93,800.9297052,1000.929705,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,488,488,AROUSAL,AROUSAL,4,4,EVENT,35321,35321,44100
142,0.82,0.91,1000.340136,1200.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,490,490,AROUSAL,AROUSAL,5,5,EVENT,44115,44115,44100
143,0.85,0.925,1201.950113,1401.950113,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,526,526,AROUSAL,AROUSAL,6,6,EVENT,53006,53006,44100
144,0.86,0.93,1400.249433,1600.249433,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,527,527,AROUSAL,AROUSAL,7,7,EVENT,61751,61751,44100
145,0.86,0.93,1602.970522,1802.970522,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_angry_9a_1,495,495,AROUSAL,AROUSAL,8,8,EVENT,70691,70691,44100
146,0.86,0.93,207.0975057,407.0975057,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1980,1980,AROUSAL,AROUSAL,1,1,EVENT,9133,9133,44100
147,0.85,0.925,400.8390023,600.8390023,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1982,1982,AROUSAL,AROUSAL,2,2,EVENT,17677,17677,44100
148,0.87,0.935,601.2698413,801.2698413,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1983,1983,AROUSAL,AROUSAL,3,3,EVENT,26516,26516,44100
149,0.9,0.95,801.6780045,1001.678005,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1984,1984,AROUSAL,AROUSAL,4,4,EVENT,35354,35354,44100
150,0.88,0.94,1004.331066,1204.331066,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1985,1985,AROUSAL,AROUSAL,5,5,EVENT,44291,44291,44100
151,0.84,0.92,1204.739229,1404.739229,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1986,1986,AROUSAL,AROUSAL,6,6,EVENT,53129,53129,44100
152,0.86,0.93,1402.947846,1602.947846,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1987,1987,AROUSAL,AROUSAL,7,7,EVENT,61870,61870,44100
153,0.87,0.935,1603.356009,1803.356009,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1988,1988,AROUSAL,AROUSAL,8,8,EVENT,70708,70708,44100
154,0.87,0.935,1801.564626,2001.564626,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1989,1989,AROUSAL,AROUSAL,9,9,EVENT,79449,79449,44100
155,0.87,0.935,2001.972789,2201.972789,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1990,1990,AROUSAL,AROUSAL,10,10,EVENT,88287,88287,44100
156,0.87,0.935,2202.403628,2402.403628,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_10a_1,1991,1991,AROUSAL,AROUSAL,11,11,EVENT,97126,97126,44100
157,0.86,0.93,209.4557823,409.4557823,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2003,2003,AROUSAL,AROUSAL,1,1,EVENT,9237,9237,44100
158,0.87,0.935,401.4739229,601.4739229,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2005,2005,AROUSAL,AROUSAL,2,2,EVENT,17705,17705,44100
159,0.88,0.94,601.4058957,801.4058957,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2006,2006,AROUSAL,AROUSAL,3,3,EVENT,26522,26522,44100
160,0.88,0.94,801.3378685,1001.337868,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2007,2007,AROUSAL,AROUSAL,4,4,EVENT,35339,35339,44100
161,0.89,0.945,1006.054422,1206.054422,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2008,2008,AROUSAL,AROUSAL,5,5,EVENT,44367,44367,44100
162,0.92,0.96,1201.22449,1401.22449,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2009,2009,AROUSAL,AROUSAL,6,6,EVENT,52974,52974,44100
163,0.92,0.96,1401.156463,1601.156463,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2010,2010,AROUSAL,AROUSAL,7,7,EVENT,61791,61791,44100
164,0.92,0.96,1601.111111,1801.111111,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2011,2011,AROUSAL,AROUSAL,8,8,EVENT,70609,70609,44100
165,0.93,0.965,1801.043084,2001.043084,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2012,2012,AROUSAL,AROUSAL,9,9,EVENT,79426,79426,44100
166,0.91,0.955,2000.997732,2200.997732,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2013,2013,AROUSAL,AROUSAL,10,10,EVENT,88244,88244,44100
167,0.91,0.955,2200.929705,2400.929705,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_11a_1,2014,2014,AROUSAL,AROUSAL,11,11,EVENT,97061,97061,44100
168,0.88,0.94,200.8390023,400.8390023,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2025,2025,AROUSAL,AROUSAL,1,1,EVENT,8857,8857,44100
169,0.86,0.93,400.3854875,600.3854875,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2028,2028,AROUSAL,AROUSAL,2,2,EVENT,17657,17657,44100
170,0.91,0.955,601.2244898,801.2244898,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2029,2029,AROUSAL,AROUSAL,3,3,EVENT,26514,26514,44100
171,0.9,0.95,802.0634921,1002.063492,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2030,2030,AROUSAL,AROUSAL,4,4,EVENT,35371,35371,44100
172,0.9,0.95,1000.340136,1200.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2031,2031,AROUSAL,AROUSAL,5,5,EVENT,44115,44115,44100
173,0.87,0.935,1205.034014,1405.034014,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2032,2032,AROUSAL,AROUSAL,6,6,EVENT,53142,53142,44100
174,0.88,0.94,1400.725624,1600.725624,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2033,2033,AROUSAL,AROUSAL,7,7,EVENT,61772,61772,44100
175,0.88,0.94,1600.272109,1800.272109,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2034,2034,AROUSAL,AROUSAL,8,8,EVENT,70572,70572,44100
176,0.86,0.93,1801.111111,2001.111111,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_12a_1,2035,2035,AROUSAL,AROUSAL,9,9,EVENT,79429,79429,44100
177,0.92,0.96,202.0408163,402.0408163,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2043,2043,AROUSAL,AROUSAL,1,1,EVENT,8910,8910,44100
178,0.9,0.95,401.5646259,601.5646259,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2045,2045,AROUSAL,AROUSAL,2,2,EVENT,17709,17709,44100
179,0.93,0.965,600.2494331,800.2494331,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2046,2046,AROUSAL,AROUSAL,3,3,EVENT,26471,26471,44100
180,0.94,0.97,800.5895692,1000.589569,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2047,2047,AROUSAL,AROUSAL,4,4,EVENT,35306,35306,44100
181,0.93,0.965,1000.113379,1200.113379,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_13a_1,2048,2048,AROUSAL,AROUSAL,5,5,EVENT,44105,44105,44100
182,0.86,0.93,204.5124717,404.5124717,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2053,2053,AROUSAL,AROUSAL,1,1,EVENT,9019,9019,44100
183,0.86,0.93,400.7709751,600.7709751,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2055,2055,AROUSAL,AROUSAL,2,2,EVENT,17674,17674,44100
184,0.91,0.955,601.1564626,801.1564626,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2056,2056,AROUSAL,AROUSAL,3,3,EVENT,26511,26511,44100
185,0.91,0.955,803.6281179,1003.628118,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2057,2057,AROUSAL,AROUSAL,4,4,EVENT,35440,35440,44100
186,0.9,0.95,1008.14059,1208.14059,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2058,2058,AROUSAL,AROUSAL,5,5,EVENT,44459,44459,44100
187,0.91,0.955,1200.272109,1400.272109,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2059,2059,AROUSAL,AROUSAL,6,6,EVENT,52932,52932,44100
188,0.89,0.945,1400.657596,1600.657596,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2060,2060,AROUSAL,AROUSAL,7,7,EVENT,61769,61769,44100
189,0.88,0.94,1609.319728,1809.319728,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2061,2061,AROUSAL,AROUSAL,8,8,EVENT,70971,70971,44100
190,0.88,0.94,1803.492063,2003.492063,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2062,2062,AROUSAL,AROUSAL,9,9,EVENT,79534,79534,44100
191,0.86,0.93,2001.836735,2201.836735,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2063,2063,AROUSAL,AROUSAL,10,10,EVENT,88281,88281,44100
192,0.89,0.945,2202.222222,2402.222222,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2064,2064,AROUSAL,AROUSAL,11,11,EVENT,97118,97118,44100
193,0.88,0.94,2400.544218,2600.544218,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2065,2065,AROUSAL,AROUSAL,12,12,EVENT,105864,105864,44100
194,0.89,0.945,2607.120181,2807.120181,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2066,2066,AROUSAL,AROUSAL,13,13,EVENT,114974,114974,44100
195,0.87,0.935,2801.315193,3001.315193,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2067,2067,AROUSAL,AROUSAL,14,14,EVENT,123538,123538,44100
196,0.87,0.935,3005.827664,3205.827664,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_14a_1,2068,2068,AROUSAL,AROUSAL,15,15,EVENT,132557,132557,44100
197,0.87,0.935,208.4353741,408.4353741,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2083,2083,AROUSAL,AROUSAL,1,1,EVENT,9192,9192,44100
198,0.9,0.95,409.8185941,609.8185941,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2085,2085,AROUSAL,AROUSAL,2,2,EVENT,18073,18073,44100
199,0.89,0.945,600.5895692,800.5895692,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2086,2086,AROUSAL,AROUSAL,3,3,EVENT,26486,26486,44100
200,0.91,0.955,800.2040816,1000.204082,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2087,2087,AROUSAL,AROUSAL,4,4,EVENT,35289,35289,44100
201,0.91,0.955,1001.587302,1201.587302,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2088,2088,AROUSAL,AROUSAL,5,5,EVENT,44170,44170,44100
202,0.87,0.935,1201.201814,1401.201814,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2089,2089,AROUSAL,AROUSAL,6,6,EVENT,52973,52973,44100
203,0.91,0.955,1400.816327,1600.816327,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2090,2090,AROUSAL,AROUSAL,7,7,EVENT,61776,61776,44100
204,0.9,0.95,1600.408163,1800.408163,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2091,2091,AROUSAL,AROUSAL,8,8,EVENT,70578,70578,44100
205,0.87,0.935,1805.328798,2005.328798,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2092,2092,AROUSAL,AROUSAL,9,9,EVENT,79615,79615,44100
206,0.88,0.94,2003.174603,2203.174603,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2093,2093,AROUSAL,AROUSAL,10,10,EVENT,88340,88340,44100
207,0.87,0.935,2204.557823,2404.557823,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2094,2094,AROUSAL,AROUSAL,11,11,EVENT,97221,97221,44100
208,0.86,0.93,2400.634921,2600.634921,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2095,2095,AROUSAL,AROUSAL,12,12,EVENT,105868,105868,44100
209,0.86,0.93,2601.995465,2801.995465,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_15a_1,2096,2096,AROUSAL,AROUSAL,13,13,EVENT,114748,114748,44100
210,0.92,0.96,208.6848073,408.6848073,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2109,2109,AROUSAL,AROUSAL,1,1,EVENT,9203,9203,44100
211,0.91,0.955,400.1814059,600.1814059,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2111,2111,AROUSAL,AROUSAL,2,2,EVENT,17648,17648,44100
212,0.93,0.965,602.7210884,802.7210884,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2112,2112,AROUSAL,AROUSAL,3,3,EVENT,26580,26580,44100
213,0.92,0.96,802.8117914,1002.811791,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2113,2113,AROUSAL,AROUSAL,4,4,EVENT,35404,35404,44100
214,0.88,0.94,1006.575964,1206.575964,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2114,2114,AROUSAL,AROUSAL,5,5,EVENT,44390,44390,44100
215,0.88,0.94,1205.442177,1405.442177,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2115,2115,AROUSAL,AROUSAL,6,6,EVENT,53160,53160,44100
216,0.91,0.955,1400.634921,1600.634921,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2116,2116,AROUSAL,AROUSAL,7,7,EVENT,61768,61768,44100
217,0.9,0.95,1600.725624,1800.725624,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_1a_1,2117,2117,AROUSAL,AROUSAL,8,8,EVENT,70592,70592,44100
218,0.9,0.95,206.5759637,406.5759637,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2125,2125,AROUSAL,AROUSAL,1,1,EVENT,9110,9110,44100
219,0.89,0.945,402.154195,602.154195,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2127,2127,AROUSAL,AROUSAL,2,2,EVENT,17735,17735,44100
220,0.9,0.95,605.9863946,805.9863946,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2128,2128,AROUSAL,AROUSAL,3,3,EVENT,26724,26724,44100
221,0.9,0.95,804.30839,1004.30839,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2129,2129,AROUSAL,AROUSAL,4,4,EVENT,35470,35470,44100
222,0.88,0.94,1005.396825,1205.396825,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2130,2130,AROUSAL,AROUSAL,5,5,EVENT,44338,44338,44100
223,0.87,0.935,1206.462585,1406.462585,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2131,2131,AROUSAL,AROUSAL,6,6,EVENT,53205,53205,44100
224,0.91,0.955,1404.78458,1604.78458,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2132,2132,AROUSAL,AROUSAL,7,7,EVENT,61951,61951,44100
225,0.92,0.96,1603.106576,1803.106576,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2133,2133,AROUSAL,AROUSAL,8,8,EVENT,70697,70697,44100
226,0.9,0.95,1802.811791,2002.811791,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2134,2134,AROUSAL,AROUSAL,9,9,EVENT,79504,79504,44100
227,0.89,0.945,2002.517007,2202.517007,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_2a_1,2135,2135,AROUSAL,AROUSAL,10,10,EVENT,88311,88311,44100
228,0.86,0.93,205.4421769,405.4421769,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2145,2145,AROUSAL,AROUSAL,1,1,EVENT,9060,9060,44100
229,0.89,0.945,401.0430839,601.0430839,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2147,2147,AROUSAL,AROUSAL,2,2,EVENT,17686,17686,44100
230,0.9,0.95,600.861678,800.861678,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2148,2148,AROUSAL,AROUSAL,3,3,EVENT,26498,26498,44100
231,0.87,0.935,800.6802721,1000.680272,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2149,2149,AROUSAL,AROUSAL,4,4,EVENT,35310,35310,44100
232,0.86,0.93,1000.498866,1200.498866,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2150,2150,AROUSAL,AROUSAL,5,5,EVENT,44122,44122,44100
233,0.9,0.95,1200.340136,1400.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2151,2151,AROUSAL,AROUSAL,6,6,EVENT,52935,52935,44100
234,0.9,0.95,1400.15873,1600.15873,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2152,2152,AROUSAL,AROUSAL,7,7,EVENT,61747,61747,44100
235,0.88,0.94,1601.38322,1801.38322,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2153,2153,AROUSAL,AROUSAL,8,8,EVENT,70621,70621,44100
236,0.9,0.95,1801.201814,2001.201814,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2154,2154,AROUSAL,AROUSAL,9,9,EVENT,79433,79433,44100
237,0.89,0.945,2005.238095,2205.238095,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_3a_1,2155,2155,AROUSAL,AROUSAL,10,10,EVENT,88431,88431,44100
238,0.91,0.955,233.2653061,433.2653061,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2165,2165,AROUSAL,AROUSAL,1,1,EVENT,10287,10287,44100
239,0.9,0.95,401.4739229,601.4739229,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2167,2167,AROUSAL,AROUSAL,2,2,EVENT,17705,17705,44100
240,0.88,0.94,607.755102,807.755102,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2168,2168,AROUSAL,AROUSAL,3,3,EVENT,26802,26802,44100
241,0.87,0.935,801.3378685,1001.337868,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2169,2169,AROUSAL,AROUSAL,4,4,EVENT,35339,35339,44100
242,0.9,0.95,1006.054422,1206.054422,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2170,2170,AROUSAL,AROUSAL,5,5,EVENT,44367,44367,44100
243,0.9,0.95,1204.399093,1404.399093,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2171,2171,AROUSAL,AROUSAL,6,6,EVENT,53114,53114,44100
244,0.89,0.945,1401.156463,1601.156463,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2172,2172,AROUSAL,AROUSAL,7,7,EVENT,61791,61791,44100
245,0.92,0.96,1602.698413,1802.698413,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2173,2173,AROUSAL,AROUSAL,8,8,EVENT,70679,70679,44100
246,0.9,0.95,1801.043084,2001.043084,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2174,2174,AROUSAL,AROUSAL,9,9,EVENT,79426,79426,44100
247,0.88,0.94,2000.997732,2200.997732,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2175,2175,AROUSAL,AROUSAL,10,10,EVENT,88244,88244,44100
248,0.88,0.94,2200.929705,2400.929705,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_4a_1,2176,2176,AROUSAL,AROUSAL,11,11,EVENT,97061,97061,44100
249,0.86,0.93,206.2358277,406.2358277,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2187,2187,AROUSAL,AROUSAL,1,1,EVENT,9095,9095,44100
250,0.88,0.94,401.1337868,601.1337868,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2189,2189,AROUSAL,AROUSAL,2,2,EVENT,17690,17690,44100
251,0.89,0.945,602.3356009,802.3356009,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2190,2190,AROUSAL,AROUSAL,3,3,EVENT,26563,26563,44100
252,0.88,0.94,801.0204082,1001.020408,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2191,2191,AROUSAL,AROUSAL,4,4,EVENT,35325,35325,44100
253,0.87,0.935,1002.222222,1202.222222,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2192,2192,AROUSAL,AROUSAL,5,5,EVENT,44198,44198,44100
254,0.85,0.925,1200.907029,1400.907029,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2193,2193,AROUSAL,AROUSAL,6,6,EVENT,52960,52960,44100
255,0.89,0.945,1400.839002,1600.839002,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2194,2194,AROUSAL,AROUSAL,7,7,EVENT,61777,61777,44100
256,0.9,0.95,1600.770975,1800.770975,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2195,2195,AROUSAL,AROUSAL,8,8,EVENT,70594,70594,44100
257,0.9,0.95,1800.725624,2000.725624,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_5a_1,2196,2196,AROUSAL,AROUSAL,9,9,EVENT,79412,79412,44100
258,0.9,0.95,211.5192744,411.5192744,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2205,2205,AROUSAL,AROUSAL,1,1,EVENT,9328,9328,44100
259,0.88,0.94,402.8344671,602.8344671,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2207,2207,AROUSAL,AROUSAL,2,2,EVENT,17765,17765,44100
260,0.86,0.93,600.9070295,800.9070295,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2208,2208,AROUSAL,AROUSAL,3,3,EVENT,26500,26500,44100
261,0.86,0.93,800.2947846,1000.294785,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2209,2209,AROUSAL,AROUSAL,4,4,EVENT,35293,35293,44100
262,0.87,0.935,1003.741497,1203.741497,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2210,2210,AROUSAL,AROUSAL,5,5,EVENT,44265,44265,44100
263,0.92,0.96,1200.453515,1400.453515,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2211,2211,AROUSAL,AROUSAL,6,6,EVENT,52940,52940,44100
264,0.92,0.96,1401.201814,1601.201814,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2212,2212,AROUSAL,AROUSAL,7,7,EVENT,61793,61793,44100
265,0.9,0.95,1600.589569,1800.589569,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2213,2213,AROUSAL,AROUSAL,8,8,EVENT,70586,70586,44100
266,0.91,0.955,1800,2000,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2214,2214,AROUSAL,AROUSAL,9,9,EVENT,79380,79380,44100
267,0.9,0.95,2000.748299,2200.748299,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_6a_1,2215,2215,AROUSAL,AROUSAL,10,10,EVENT,88233,88233,44100
268,0.85,0.925,244.6031746,444.6031746,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2225,2225,AROUSAL,AROUSAL,1,1,EVENT,10787,10787,44100
269,0.84,0.92,400.3854875,600.3854875,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2227,2227,AROUSAL,AROUSAL,2,2,EVENT,17657,17657,44100
270,0.84,0.92,601.2244898,801.2244898,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2228,2228,AROUSAL,AROUSAL,3,3,EVENT,26514,26514,44100
271,0.88,0.94,800.7709751,1000.770975,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2229,2229,AROUSAL,AROUSAL,4,4,EVENT,35314,35314,44100
272,0.89,0.945,1000.340136,1200.340136,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2230,2230,AROUSAL,AROUSAL,5,5,EVENT,44115,44115,44100
273,0.86,0.93,1202.44898,1402.44898,f66e1d15-3170-4686-9b4f-37ffc9e7b02f,0,female1_anxious_7a_1,2231,2231,AROUSAL,AROUSAL,6,6,EVENT,53028,53028,44100
